"Päivitetty","Osio","Kategoria","Nimi","URL","Lähde","Tarkistus","HTTP","Turvallisuus","Lopullinen URL","Alkuperäinen domain","Lopullinen domain","Domain vaihtui","RDAP-signaali","Sisältösignaali","Sivun otsikko","Riskipisteet","Suositus","Manuaalinen tila","Luottamustaso","Huomiot"
"13.8.2026 klo 14.46","Kuntien kieliversiot","sv","kruunupyy (sv)","https://www.kronoby.fi/sv","municipalityWebsiteLocales.ts","ok","200","ok","https://www.kronoby.fi/sv","kronoby.fi","kronoby.fi","ei","RDAP 429","huomio","Kronoby kommun - Home","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Kuntien kieliversiot","sv","lapinjärvi (sv)","https://lapinjarvi.fi/sv/","municipalityWebsiteLocales.ts","ok","200","ok","https://lapinjarvi.fi/sv/","lapinjarvi.fi","lapinjarvi.fi","ei","RDAP 429","huomio","Framsida - Lappträsk","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Kuntien kieliversiot","sv","luoto (sv)","https://larsmo.fi/","municipalityWebsiteLocales.ts","ok","200","ok","https://larsmo.fi/","larsmo.fi","larsmo.fi","ei","RDAP 429","huomio","Hemsida &#187; Larsmo Larsmo","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Kuntien kieliversiot","sv","maalahti (sv)","https://www.malax.fi/","municipalityWebsiteLocales.ts","ok","200","ok","https://www.malax.fi/","malax.fi","malax.fi","ei","RDAP 429","huomio","Malax ligger rätt! &raquo; Malax kommun","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Kuntien kieliversiot","sv","maarianhamina (sv)","https://www.mariehamn.ax/","municipalityWebsiteLocales.ts","ok","200","ok","https://www.mariehamn.ax/","mariehamn.ax","mariehamn.ax","ei","RDAP 429","huomio","Startsida | Mariehamns stad","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Kuntien kieliversiot","sv","parainen (sv)","https://www.pargas.fi/sv","municipalityWebsiteLocales.ts","ok","200","ok","https://www.pargas.fi/sv/framsida","pargas.fi","pargas.fi","ei","RDAP 429","huomio","Förstasidan - Pargas - Pargas -portal","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Kuntien kieliversiot","sv","pedersören kunta (sv)","https://www.pedersore.fi/sv/soek/","municipalityWebsiteLocales.ts","ok","200","ok","https://www.pedersore.fi/sv/soek/","pedersore.fi","pedersore.fi","ei","RDAP 429","huomio","Pedersöre kommun - Sök","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Kuntien kieliversiot","sv","pietarsaari (sv)","https://jakobstad.fi/","municipalityWebsiteLocales.ts","ok","200","ok","https://jakobstad.fi/","jakobstad.fi","jakobstad.fi","ei","STADEN JAKOBSTAD","huomio","Hemsida - Jakobstad","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Kuntien kieliversiot","sv","raasepori (sv)","https://www.raseborg.fi/skolor/karis-svenska-hogstadium/","municipalityWebsiteLocales.ts","ok","200","ok","https://www.raseborg.fi/skolor/karis-svenska-hogstadium/","raseborg.fi","raseborg.fi","ei","RDAP 429","huomio","Karis svenska högstadium - Raseborg","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Kuntien kieliversiot","sv","siuntio (sv)","https://www.siuntio.fi/sv/","municipalityWebsiteLocales.ts","ok","200","ok","https://www.siuntio.fi/sv/","siuntio.fi","siuntio.fi","ei","RDAP 429","huomio","Sjundeå kommun","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Kuntien kieliversiot","sv","uusikaarlepyy (sv)","https://www.nykarleby.fi/","municipalityWebsiteLocales.ts","ok","200","ok","https://www.nykarleby.fi/","nykarleby.fi","nykarleby.fi","ei","RDAP 429","huomio","Hem &raquo; Nykarleby stad","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Kuntien kieliversiot","uk","helsinki (uk)","https://www.hel.fi/uk","municipalityWebsiteLocales.ts","ok","200","ok","https://www.hel.fi/uk","hel.fi","hel.fi","ei","RDAP 429","huomio","Комфортне та цікаве життя в Гельсінкі | City of Helsinki","35","tarkista","","","Sivu vaikuttaa parkkisivulta tai myytävältä domainilta; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","enontekiö","https://enontekio.fi/","municipalityWebsites.ts","huomio","404","ok","https://enontekio.fi/","enontekio.fi","enontekio.fi","ei","RDAP 429","ei tarkistettu","","70","piilota","","","HTTP 404; HTTP 404"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","eurajoki","https://www.eurajoki.fi/","municipalityWebsites.ts","huomio","403","ok","https://www.eurajoki.fi/","eurajoki.fi","eurajoki.fi","ei","RDAP 429","ei tarkistettu","","30","tarkista","","","HTTP 403; HTTP 403"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","harjavalta","https://www.harjavalta.fi/","municipalityWebsites.ts","ok","200","ok","https://www.harjavalta.fi/","harjavalta.fi","harjavalta.fi","ei","RDAP 429","huomio","Etusivu - Harjavallan kaupunki","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","hausjärvi","https://www.hausjarvi.fi/","municipalityWebsites.ts","huomio","500","ok","https://www.hausjarvi.fi/","hausjarvi.fi","hausjarvi.fi","ei","RDAP 429","ei tarkistettu","","60","piilota","","","HTTP 500; HTTP 500"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","kalajoki","https://www.kalajoki.fi/","municipalityWebsites.ts","huomio","404","ok","https://www.kalajoki.fi/","kalajoki.fi","kalajoki.fi","ei","RDAP 429","ei tarkistettu","","70","piilota","","","HTTP 404; HTTP 404"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","kemiönsaari","https://en.kimitoon.fi/","municipalityWebsites.ts","ok","200","ok","https://en.kimitoon.fi/","kimitoon.fi","kimitoon.fi","ei","RDAP 429","huomio","Kimitoön","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","kerava","https://www.kerava.fi","municipalityWebsites.ts","huomio","500","ok","https://www.kerava.fi/","kerava.fi","kerava.fi","ei","RDAP 429","ei tarkistettu","","60","piilota","","","HTTP 500; HTTP 500"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","kihniö","https://www.kihnio.fi/","municipalityWebsites.ts","huomio","404","ok","https://www.kihnio.fi/","kihnio.fi","kihnio.fi","ei","RDAP 429","ei tarkistettu","","70","piilota","","","HTTP 404; HTTP 404"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","kiuruvesi","https://www.kiuruvesi.fi/","municipalityWebsites.ts","ok","200","ok","https://kiuruvesi.fi/","kiuruvesi.fi","kiuruvesi.fi","ei","RDAP 429","huomio","Elämää kaikilla aisteilla - Kiuruvesi - Elämää kaikilla aisteilla","35","tarkista","","","Sivu vaikuttaa parkkisivulta tai myytävältä domainilta; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","kolari","https://www.kolari.fi/","municipalityWebsites.ts","huomio","404","ok","https://www.kolari.fi/","kolari.fi","kolari.fi","ei","RDAP 429","ei tarkistettu","","70","piilota","","","HTTP 404; HTTP 404"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","kristiinankaupunki","https://www.kristinestad.fi/","municipalityWebsites.ts","ok","200","ok","https://www.kristinestad.fi/","kristinestad.fi","kristinestad.fi","ei","RDAP 429","huomio","Kristinestads stad &raquo; Kristinestad","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","kruunupyy","https://www.kronoby.fi/","municipalityWebsites.ts","ok","200","ok","https://www.kronoby.fi/","kronoby.fi","kronoby.fi","ei","RDAP 429","huomio","Kronoby kommun - Home","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","kuhmoinen","https://www.kuhmoinen.fi/","municipalityWebsites.ts","ok","200","ok","https://www.kuhmoinen.fi/","kuhmoinen.fi","kuhmoinen.fi","ei","RDAP 429","huomio","This site requires javascript","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","kuusamo","https://www.kuusamo.fi/","municipalityWebsites.ts","huomio","500","ok","https://www.kuusamo.fi/","kuusamo.fi","kuusamo.fi","ei","RDAP 429","ei tarkistettu","","60","piilota","","","HTTP 500; HTTP 500"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","lapinlahti","https://lapinlahti.fi/","municipalityWebsites.ts","huomio","404","ok","https://lapinlahti.fi/","lapinlahti.fi","lapinlahti.fi","ei","RDAP 429","ei tarkistettu","","70","piilota","","","HTTP 404; HTTP 404"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","loppi","https://www.loppi.fi/","municipalityWebsites.ts","huomio","500","ok","https://www.loppi.fi/","loppi.fi","loppi.fi","ei","Lopen kunta","ei tarkistettu","","60","piilota","","","HTTP 500; HTTP 500"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","luhanka","https://www.luhanka.fi/","municipalityWebsites.ts","ok","200","ok","https://www.luhanka.fi/","luhanka.fi","luhanka.fi","ei","LUHANGAN KUNTA","huomio","Luhanka &#8211; Luhangan kunta","35","tarkista","","","Sivu vaikuttaa parkkisivulta tai myytävältä domainilta; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","luoto","https://larsmo.fi/","municipalityWebsites.ts","ok","200","ok","https://larsmo.fi/","larsmo.fi","larsmo.fi","ei","RDAP 429","huomio","Hemsida &#187; Larsmo Larsmo","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","luumäki","https://www.luumaki.fi/","municipalityWebsites.ts","huomio","404","ok","https://www.luumaki.fi/","luumaki.fi","luumaki.fi","ei","Meidän IT ja talous Oy","ei tarkistettu","","70","piilota","","","HTTP 404; HTTP 404"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","maalahti","https://www.malax.fi/","municipalityWebsites.ts","ok","200","ok","https://www.malax.fi/","malax.fi","malax.fi","ei","RDAP 429","huomio","Malax ligger rätt! &raquo; Malax kommun","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","marttila","https://marttila.fi/","municipalityWebsites.ts","virhe","","ok","","marttila.fi","marttila.fi","ei","Marttilan kunta","ei tarkistettu","","80","piilota","","","fetch failed; HTTP-tarkistus epäonnistui"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","paimio","https://www.paimio.fi/","municipalityWebsites.ts","huomio","500","ok","https://www.paimio.fi/","paimio.fi","paimio.fi","ei","RDAP 429","ei tarkistettu","","60","piilota","","","HTTP 500; HTTP 500"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","parainen","https://www.pargas.fi/","municipalityWebsites.ts","ok","200","ok","https://www.pargas.fi/sv/framsida","pargas.fi","pargas.fi","ei","RDAP 429","huomio","Förstasidan - Pargas - Pargas -portal","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","pedersören","https://www.pedersore.fi/","municipalityWebsites.ts","ok","200","ok","https://www.pedersore.fi/","pedersore.fi","pedersore.fi","ei","RDAP 429","huomio","Pedersöre kommun - Hem","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","pietarsaari","https://jakobstad.fi/","municipalityWebsites.ts","ok","200","ok","https://jakobstad.fi/","jakobstad.fi","jakobstad.fi","ei","STADEN JAKOBSTAD","huomio","Hemsida - Jakobstad","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","raasepori","https://www.raseborg.fi/","municipalityWebsites.ts","ok","200","ok","https://www.raseborg.fi/","raseborg.fi","raseborg.fi","ei","RDAP 429","huomio","Välkommen till Raseborg - Raseborg","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","rantasalmi","https://www.rantasalmi.fi/","municipalityWebsites.ts","ok","200","ok","https://rantasalmi.fi/","rantasalmi.fi","rantasalmi.fi","ei","RDAP 429","huomio","","35","tarkista","","","Sisältötarkistus aikakatkaistiin; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","riihimäki","https://www.riihimaki.fi/","municipalityWebsites.ts","huomio","500","ok","https://www.riihimaki.fi/","riihimaki.fi","riihimaki.fi","ei","RDAP 429","ei tarkistettu","","60","piilota","","","HTTP 500; HTTP 500"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","rovaniemi","https://www.rovaniemi.fi/","municipalityWebsites.ts","ok","200","ok","https://www.rovaniemi.fi/","rovaniemi.fi","rovaniemi.fi","ei","RDAP 429","huomio","","35","tarkista","","","Sisältötarkistus aikakatkaistiin; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","ruokolahti","https://ruokolahti.fi/","municipalityWebsites.ts","huomio","404","ok","https://ruokolahti.fi/","ruokolahti.fi","ruokolahti.fi","ei","RDAP 429","ei tarkistettu","","70","piilota","","","HTTP 404; HTTP 404"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","ruovesi","https://www.ruovesi.fi/","municipalityWebsites.ts","ok","200","ok","https://www.ruovesi.fi/","ruovesi.fi","ruovesi.fi","ei","RDAP 429","huomio","","35","tarkista","","","Sisältötarkistus aikakatkaistiin; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","rusko","https://rusko.fi/","municipalityWebsites.ts","ok","200","ok","https://rusko.fi/","rusko.fi","rusko.fi","ei","RUSKON KUNTA","huomio","","35","tarkista","","","Sisältötarkistus aikakatkaistiin; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","rääkkylä","https://www.raakkyla.fi/","municipalityWebsites.ts","ok","200","ok","https://www.raakkyla.fi/","raakkyla.fi","raakkyla.fi","ei","Meidän IT ja talous Oy","huomio","","35","tarkista","","","Sisältötarkistus aikakatkaistiin; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","salla","https://www.salla.fi/","municipalityWebsites.ts","virhe","","ok","","salla.fi","salla.fi","ei","RDAP 429","ei tarkistettu","","80","piilota","","","Tarkistus aikakatkaistiin; HTTP-tarkistus epäonnistui"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","salo","https://salo.fi/","municipalityWebsites.ts","virhe","","ok","","salo.fi","salo.fi","ei","RDAP 429","ei tarkistettu","","80","piilota","","","Tarkistus aikakatkaistiin; HTTP-tarkistus epäonnistui"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","saltvik","https://www.saltvik.ax/","municipalityWebsites.ts","virhe","","ok","","saltvik.ax","saltvik.ax","ei","RDAP 429","ei tarkistettu","","80","piilota","","","Tarkistus aikakatkaistiin; HTTP-tarkistus epäonnistui"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","sastamala","https://sastamala.fi/","municipalityWebsites.ts","virhe","","ok","","sastamala.fi","sastamala.fi","ei","Sastamalan kaupunki","ei tarkistettu","","80","piilota","","","Tarkistus aikakatkaistiin; HTTP-tarkistus epäonnistui"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","sauvo","https://www.sauvo.fi/","municipalityWebsites.ts","virhe","","ok","","sauvo.fi","sauvo.fi","ei","RDAP 429","ei tarkistettu","","80","piilota","","","Tarkistus aikakatkaistiin; HTTP-tarkistus epäonnistui"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","savitaipale","https://www.savitaipale.fi/","municipalityWebsites.ts","virhe","","huomio","","savitaipale.fi","savitaipale.fi","ei","Meidän IT ja talous Oy","ei tarkistettu","","110","piilota","","","DNS ei ratkennut: ENOTFOUND; Tarkistus aikakatkaistiin; Turvallisuushuomio; HTTP-tarkistus epäonnistui"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","sonkajärvi","https://sonkajarvi.fi/","municipalityWebsites.ts","huomio","404","ok","https://sonkajarvi.fi/","sonkajarvi.fi","sonkajarvi.fi","ei","Sonkajärven kunta","ei tarkistettu","","70","piilota","","","HTTP 404; HTTP 404"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","suomussalmi","https://suomussalmi.fi/","municipalityWebsites.ts","huomio","404","ok","https://suomussalmi.fi/","suomussalmi.fi","suomussalmi.fi","ei","RDAP 429","ei tarkistettu","","70","piilota","","","HTTP 404; HTTP 404"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","taipalsaari","https://www.taipalsaari.fi/","municipalityWebsites.ts","huomio","404","ok","https://www.taipalsaari.fi/","taipalsaari.fi","taipalsaari.fi","ei","RDAP 429","ei tarkistettu","","70","piilota","","","HTTP 404; HTTP 404"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","uusikaarlepyy","https://www.nykarleby.fi/","municipalityWebsites.ts","ok","200","ok","https://www.nykarleby.fi/","nykarleby.fi","nykarleby.fi","ei","RDAP 429","huomio","Hem &raquo; Nykarleby stad","35","tarkista","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","valkeakoski","https://www.valkeakoski.fi/","municipalityWebsites.ts","huomio","500","ok","https://www.valkeakoski.fi/","valkeakoski.fi","valkeakoski.fi","ei","RDAP 429","ei tarkistettu","","60","piilota","","","HTTP 500; HTTP 500"
"13.8.2026 klo 14.46","Kuntien verkkosivut","Kunta","vihti","https://www.vihti.fi/","municipalityWebsites.ts","ok","200","ok","https://www.vihti.fi/","vihti.fi","vihti.fi","ei","RDAP 429","huomio","Vihti on vireä ja vehreä kunta pääkaupunkiseudun tuntumassa. Tutustu kunnan palveluihin, ajankohtaisiin asioihin, päätöksentekoon ja tapahtumiin.","35","tarkista","","","HTML-sivulta ei löytynyt otsikkoa; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Elimäen Sanomat","http://www.elimaensanomat.fi/index.html","localNewspaperLinks.ts","ok","200","huomio","https://futisfani.com/","elimaensanomat.fi","futisfani.com","kyllä","RDAP 429","ok","Jalkapallo - Futisfani.com","120","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio; Domain vaihtui: elimaensanomat.fi -> futisfani.com"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Heinäveden lehti","http://www.heinavedenlehti.fi","localNewspaperLinks.ts","ok","200","huomio","https://www.heinavedenlehti.fi/","heinavedenlehti.fi","heinavedenlehti.fi","ei","RDAP 429","ok","Etusivu | Heinäveden Lehti","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Hämeenkyrön Sanomat","http://www.hameenkyronsanomat.fi/","localNewspaperLinks.ts","ok","200","huomio","https://hameenkyronsanomat.fi/","hameenkyronsanomat.fi","hameenkyronsanomat.fi","ei","Wordapp BV","ok","Hämeenkyrön sanomat | Opi uutta sanoma- ja digilehdistä","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Ilmajoki-lehti","http://www.ilmajoki-lehti.fi","localNewspaperLinks.ts","ok","200","huomio","https://www.ilmajoki-lehti.fi/","ilmajoki-lehti.fi","ilmajoki-lehti.fi","ei","RDAP 429","ok","Etusivu - Ilmajoki-lehti","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Inarilainen","http://www.inarilainen.fi/","localNewspaperLinks.ts","ok","200","huomio","https://www.inarilainen.fi/","inarilainen.fi","inarilainen.fi","ei","RDAP 429","ok","Etusivu | Inarilainen","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Jaakkiman Sanomat","http://jaakkimansanomat.fi","localNewspaperLinks.ts","ok","200","huomio","http://www.jaakkimansanomat.fi/","jaakkimansanomat.fi","jaakkimansanomat.fi","ei","RDAP 429","ok","&#8211; Jaakkiman Sanomat","110","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio; Lopullinen osoite ei käytä HTTPS-yhteyttä"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Joutsan Seutu","http://www.joutsanseutu.fi/","localNewspaperLinks.ts","ok","206","huomio","https://www.joutsanseutu.fi/","joutsanseutu.fi","joutsanseutu.fi","ei","JOUTSAN SEUTU OY","ok","Etusivu | Joutsan Seutu","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Joutseno (sanomalehti)","http://www.joutsenolehti.fi/","localNewspaperLinks.ts","ok","200","huomio","https://www.joutsenolehti.fi/","joutsenolehti.fi","joutsenolehti.fi","ei","Keskisuomalainen Oyj","ok","Etusivu | Paikallislehti Joutseno","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","JP-Kunnallissanomat","http://www.jp-kunnallissanomat.fi","localNewspaperLinks.ts","ok","206","huomio","https://www.jp-kunnallissanomat.fi/","jp-kunnallissanomat.fi","jp-kunnallissanomat.fi","ei","RDAP 429","ok","JP-Kunnallissanomat | Etusivu","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Järviseudun Sanomat","https://www.jarviseudunsanomat.fi/","localNewspaperLinks.ts","huomio","403","ok","https://www.jarviseudunsanomat.fi/","jarviseudunsanomat.fi","jarviseudunsanomat.fi","ei","Järviseudun Mediatalo Oy","ei tarkistettu","","30","tarkista","","","HTTP 403; HTTP 403"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Kaakonkulma (lehti)","http://www.kaakonkulma.fi/","localNewspaperLinks.ts","ok","200","huomio","https://www.kaakonkulma.fi/","kaakonkulma.fi","kaakonkulma.fi","ei","RDAP 429","ok","Etusivu | Kaakonkulma","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Kalajoen Seutu","http://www.kalajoenseutu.net","localNewspaperLinks.ts","ok","200","huomio","https://kalajoenseutu.net/","kalajoenseutu.net","kalajoenseutu.net","ei","RDAP 429","ok","kalajoenseutu.net | Viimeisimmät kulttuuriuutiset","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Kalajokilaakso (lehti)","http://www.kalajokilaakso.fi/","localNewspaperLinks.ts","ok","200","huomio","https://www.kalajokilaakso.fi/","kalajokilaakso.fi","kalajokilaakso.fi","ei","RDAP 429","ok","Etusivu | Kalajokilaakso","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Karkkilan Tienoo","https://www.karkkilantienoo.fi/","localNewspaperLinks.ts","ok","200","ok","https://www.karkkilalainen.fi/","karkkilantienoo.fi","karkkilalainen.fi","kyllä","RDAP 429","huomio","Etusivu | Karkkilalainen","85","piilota","","","Sivun otsikko tai sisältö ei selvästi vastaa linkin nimeä; Domain vaihtui: karkkilantienoo.fi -> karkkilalainen.fi; Sisältötarkistus vaatii huomiota"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Keskilaakso","http://www.keskilaakso.fi/","localNewspaperLinks.ts","ok","200","huomio","https://www.keskilaakso.fi/","keskilaakso.fi","keskilaakso.fi","ei","RDAP 429","ok","Etusivu | Keskilaakso","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Kiuruvesi-lehti","http://www.kiuruvesilehti.fi/","localNewspaperLinks.ts","ok","200","huomio","https://kiuruvesilehti.fi/","kiuruvesilehti.fi","kiuruvesilehti.fi","ei","RDAP 429","ok","Kiuruvesi-lehti","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Koillis-Savo (lehti)","http://www.koillis-savo.fi","localNewspaperLinks.ts","ok","200","huomio","https://www.koillis-savo.fi/","koillis-savo.fi","koillis-savo.fi","ei","RDAP 429","ok","Etusivu | Koillis-Savo","70","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio"
"13.8.2026 klo 14.46","Lehdet","Suomalaiset paikallislehdet","Kokemäkeläinen","http://kokemakelainen.net/","localNewspaperLinks.ts","ok","200","huomio","http://kokemakelainen.net/","kokemakelainen.net","kokemakelainen.net","ei","RDAP 429","ok","Kokemäkeläinen &#187; Paikallislehti","110","piilota","","","Ei HTTPS-yhteyttä; Ei HTTPS-yhteyttä; Turvallisuushuomio; Lopullinen osoite ei käytä HTTPS-yhteyttä"
